RAJ2000,DEJ2000,objID,f_objID,Qual,e_RAJ2000,e_DEJ2000,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
189.548167450,27.382278240,140851895482019380,436527104,52,0.0988,0.0917,55585.819143520,5,16,22.0841,0.0691,22.0747,0.2834,115000,21.9182,0.0447,21.9866,0.0979,115000,21.6282,0.2187,,,115000,20.9219,0.1644,20.8203,0.0084,115000,,,,,114720
189.517849260,27.387750550,140861895179635963,436527104,52,0.0462,0.0467,56048.977905090,5,25,21.9897,0.0592,21.3350,0.2977,115000,21.8969,0.0380,21.5580,0.1131,115000,21.6954,0.0911,21.6582,0.0620,115000,21.4094,0.0247,21.2589,0.0680,115000,,,,,114720
189.518423730,27.384269580,140861895184621711,436527104,52,0.0165,0.0157,56017.347719910,5,83,21.5320,0.0385,21.4862,0.0907,115000,20.6261,0.0232,20.7186,0.0510,115000,20.1937,0.0131,20.3498,0.0193,115000,20.0016,0.0182,20.1114,0.0637,115000,19.7863,0.0533,19.6475,0.1111,115000
189.464606410,27.378016750,140851894646554180,444915712,53,0.0268,0.0368,56022.014467590,5,54,21.9860,0.0631,21.6243,0.1634,115000,21.3302,0.0433,20.8239,0.0500,16892216,20.8773,0.0865,20.3416,0.0598,16892216,20.5147,0.0604,20.1638,0.0970,16892216,20.2013,0.0121,19.6941,0.2595,115000
189.483957900,27.362720060,140831894839575821,444915712,53,0.0099,0.0095,56014.718726850,5,88,21.2829,0.0470,20.7729,0.1099,16892216,20.5687,0.0378,19.7573,0.0176,16892216,19.6262,0.0740,19.1977,0.0159,16892216,19.5913,0.0370,18.8820,0.0205,16892216,19.2153,0.0719,18.6087,0.0593,16892216
189.484807440,27.370303910,140841894849014958,436527104,52,0.0177,0.0198,55918.658425930,5,67,20.9040,0.0347,20.9575,0.0457,115000,20.6168,0.0162,20.6988,0.0260,115000,20.4779,0.0134,20.5701,0.0305,115000,20.4630,0.0508,20.5008,0.0763,115000,20.4005,0.0078,20.5428,0.1367,115000
189.444426650,27.366010410,140831894444689750,436527104,52,0.0185,0.0213,56120.711828700,5,50,21.9652,0.0521,21.9675,0.1637,115000,21.4796,0.0427,21.3837,0.0758,115000,21.1028,0.0283,20.9944,0.0503,115000,20.7777,0.0460,20.6617,0.0839,115000,20.4473,0.1578,19.6374,0.1700,16892216
189.434790060,27.356815620,140821894349088769,503635968,60,0.0080,0.0090,55987.179490740,5,90,17.4003,0.0050,17.4646,0.0016,115000,16.1661,0.0023,16.2232,0.0024,115000,15.3187,0.0017,15.3748,0.0021,115000,14.9369,0.0069,14.9910,0.0023,115000,14.7471,0.0025,14.7878,0.0031,115000
189.426277700,27.359957900,140831894262862514,444915712,53,0.0185,0.0271,56057.879675930,5,55,21.0968,0.0625,20.6746,0.1278,16892216,21.1320,0.0343,20.5249,0.0226,16892216,20.8016,0.0689,20.2786,0.0375,16892216,20.7194,0.0378,20.2403,0.0444,16892216,20.1635,0.0352,19.5239,0.0301,16892216
189.423358170,27.368213940,140841894233292408,444915712,53,0.0195,0.0158,56084.344907410,5,77,21.7609,0.0924,20.9467,0.0889,16892216,21.0200,0.0505,19.8865,0.0383,16892216,19.9978,0.0444,19.1016,0.0214,16892216,19.7497,0.0781,18.8563,0.0472,16892216,19.3558,0.0649,18.4856,0.0648,16892216
189.421482850,27.374350910,140841894215189763,436527104,52,0.0213,0.0252,56021.337754630,5,48,22.0245,0.1473,,,16892216,21.5829,0.0235,21.3601,0.0562,115000,21.2289,0.0503,20.8118,0.0692,115000,20.7002,0.0613,20.4473,0.0835,115000,20.4605,0.1210,19.8728,0.2260,115000
189.422083690,27.377064730,140851894221602966,436527104,52,0.0205,0.0356,56015.361354170,5,46,22.1027,0.1774,21.7148,0.2316,115000,21.7745,0.0383,21.6253,0.0480,115000,21.1318,0.0540,20.8453,0.0972,16892216,20.7752,0.0543,20.4877,0.0944,115000,19.4241,0.0000,,,16892216
189.444712460,27.399861650,140881894447460434,436527104,52,0.0450,0.0702,55900.485358800,4,19,21.9941,0.1696,,,115000,21.8340,0.0614,21.8921,0.0861,115000,21.5914,0.0581,21.6671,0.1561,115000,,,,,114720,19.1663,0.1508,17.6895,0.0983,16793912
189.438085720,27.382760200,140851894380409900,444915712,53,0.0315,0.0278,56055.092245370,5,55,21.8376,0.1300,21.4961,0.2645,115000,21.8464,0.0529,21.0563,0.0606,16892216,20.9120,0.0528,20.4313,0.0399,16892216,20.5892,0.0517,20.0865,0.0546,16892216,20.1179,0.0119,19.4989,0.1830,16892216
189.438917720,27.378248250,140851894389484460,436527104,52,0.0164,0.0186,56002.076944440,5,53,21.8727,0.1161,21.7932,0.1804,115000,21.4010,0.0282,21.2783,0.0649,115000,20.9608,0.0641,20.6764,0.0658,16892216,20.7017,0.0461,20.5342,0.0890,115000,20.2276,0.0711,20.1239,0.1186,115000
189.446340670,27.402915820,140881894463534004,444915712,53,0.0383,0.0436,56089.945532410,5,36,21.8041,0.0845,21.4918,0.1227,115000,21.5265,0.0650,21.0300,0.0640,16892216,21.2852,0.0713,20.9631,0.0415,115000,20.9206,0.2505,20.3784,0.2871,16892216,,,,,114720
189.450359860,27.392664600,140871894503561757,503635968,60,0.0032,0.0034,56008.718958330,5,91,15.2208,0.0014,15.2780,0.0020,115000,14.7815,0.0018,14.8326,0.0014,115000,14.6178,0.0034,14.6866,0.0022,115000,14.5875,0.0022,14.6477,0.0035,115000,14.5405,0.0039,14.5762,0.0045,115000
189.454772580,27.373919330,140841894548569322,503635968,60,0.0084,0.0059,56022.146018520,5,101,19.5993,0.0122,19.7155,0.0235,115000,18.6498,0.0045,18.7360,0.0091,115000,18.2044,0.0046,18.2938,0.0086,115000,18.0122,0.0064,18.0984,0.0093,115000,17.8759,0.0068,17.9619,0.0198,115000
189.446442490,27.370934010,140841894465245622,436527104,52,0.0125,0.0142,56058.332858800,5,60,21.7307,0.0623,21.9978,0.0928,115000,21.0604,0.0370,21.1837,0.0824,115000,20.6312,0.0252,20.7995,0.0476,115000,20.4448,0.0464,20.4472,0.0905,115000,20.0092,0.1130,20.2268,0.1920,115000
189.505596360,27.392402900,140871895055851477,436527104,52,0.0165,0.0181,56038.742685190,5,79,22.1450,0.1867,21.8948,0.2654,16892216,21.2510,0.0237,21.4113,0.0468,115000,19.9974,0.0139,20.1167,0.0303,115000,19.4631,0.0170,19.6223,0.0380,115000,19.2035,0.0262,19.2999,0.0463,115000
189.486398090,27.382862670,140861894864230034,444915712,53,0.1182,0.0643,55854.218333330,4,15,22.0097,0.0505,21.5987,0.0791,115000,21.7468,0.1004,20.9273,0.0656,16892216,21.1386,0.2574,20.4330,0.1437,16892216,20.7943,0.0458,20.2570,0.0432,16892216,,,,,16416
189.512572640,27.383917940,140861895126171371,436527232,52,0.0455,0.0430,55979.897534720,5,36,21.9999,0.0785,21.7660,0.0754,115000,21.7810,0.0440,21.4426,0.0669,115000,21.4123,0.1001,21.1505,0.0748,16892216,21.2385,0.1833,20.7558,0.2673,115000,,,,,114720
189.501913650,27.389781600,140861895020638248,436527104,52,0.0352,0.0427,56084.565567130,5,35,21.9114,0.0971,21.8391,0.0872,115000,21.6825,0.0515,21.3283,0.0824,16892216,21.3220,0.0639,21.0096,0.0597,115000,21.1725,0.0619,20.8654,0.1214,16892216,,,,,114720
189.492625390,27.366327010,140841894926770144,503635968,60,0.0043,0.0033,55973.690127310,5,97,16.5092,0.0018,16.5753,0.0028,115000,15.7316,0.0027,15.7762,0.0016,115000,15.4404,0.0024,15.5080,0.0031,115000,15.3307,0.0023,15.3940,0.0016,115000,15.2504,0.0045,15.3016,0.0082,115000
189.494582220,27.394638650,140871894946114133,436527104,52,0.0107,0.0085,55958.985150460,5,67,20.6038,0.0121,20.7565,0.0320,115000,20.3581,0.0164,20.3972,0.0293,115000,20.2124,0.0122,20.3960,0.0350,115000,20.2596,0.0289,20.3452,0.0462,115000,20.1205,0.1606,20.1226,0.0965,115000
189.501509260,27.381603400,140851895015448406,436363264,52,0.0746,0.0746,55903.702974540,4,6,21.9937,0.0581,22.0374,0.2578,115000,22.1426,0.1834,22.2886,0.2273,115000,22.2680,0.2068,22.4017,0.3267,115000,,,,,114720,,,,,16416
189.516728610,27.410913220,140891895167403666,503635968,60,0.0038,0.0015,56030.721400460,5,96,18.9176,0.0079,19.0150,0.0102,115000,18.0916,0.0048,18.1600,0.0054,115000,17.7679,0.0039,17.8519,0.0062,115000,17.6369,0.0034,17.7299,0.0067,115000,17.5262,0.0096,17.5803,0.0191,115000
189.504943630,27.408317760,140891895050360630,444915712,53,0.0540,0.0512,56260.830995370,5,23,21.6976,0.0769,21.5507,0.0736,115000,21.5675,0.0583,21.0243,0.0855,16892216,21.3672,0.0619,20.7877,0.1086,16892216,21.1464,0.0042,20.6882,0.0525,16892216,,,,,114720
189.527227490,27.406184910,140881895273107885,436527104,52,0.0374,0.0625,56093.496284720,4,18,21.2626,0.2188,,,118832,21.8119,0.0536,21.4361,0.1759,115000,21.4788,0.0466,20.8273,0.1114,16892216,21.0845,0.1962,,,115000,,,,,16416
189.509067990,27.414720670,140891895089028272,444915712,53,0.0481,0.0337,56418.917511570,5,31,20.6295,0.0602,19.8400,0.0389,16892216,20.3233,0.0581,19.2485,0.0208,16892216,19.7105,0.0307,18.9832,0.0234,16892216,19.7395,0.0762,18.9686,0.0250,16892216,19.6570,0.1337,18.7755,0.0457,16892216
189.530497400,27.403893290,140881895304885257,444915712,53,0.0105,0.0121,55999.559432870,5,69,21.9767,0.3286,21.6818,0.2360,115000,21.0067,0.0244,20.7823,0.0327,16892216,20.3330,0.0239,20.1807,0.0258,16892216,20.0786,0.0297,19.9143,0.0673,115000,19.8243,0.0578,19.4539,0.0783,115000
189.509079030,27.414719320,140891895092138173,310697984,37,0.0350,0.0398,55805.839756940,0,42,20.4682,0.1326,19.6552,0.0329,16777496,20.7095,0.0451,19.2653,0.0360,16777496,20.2856,0.0872,19.0544,0.0246,16777496,20.1845,0.1188,19.1424,0.0366,16777496,19.7147,0.0832,18.7491,0.0794,16777496
189.504854560,27.408280830,140891895048060398,310697984,37,0.1076,0.0571,55785.065879630,0,17,21.7480,0.0434,21.2934,0.0800,280,21.6000,0.1230,21.0635,0.1658,16777496,21.4512,0.1145,20.9316,0.0593,16777496,20.9243,0.2856,20.2441,0.2753,16777496,,,,,0
189.503627860,27.397000070,140871895036036936,444915712,53,0.0156,0.0135,56061.739143520,5,69,21.6161,0.0569,20.9508,0.1695,115000,21.1728,0.0231,20.7924,0.0606,16892216,20.4976,0.0239,20.2222,0.0378,16892216,20.2578,0.0295,20.0386,0.0474,16892216,19.9929,0.0294,19.6397,0.0505,16892216
189.473285200,27.412670500,140891894733125770,444915712,53,0.0104,0.0079,56041.551412040,5,91,20.9181,0.0306,20.7055,0.0573,16892216,19.9953,0.0216,19.6767,0.0292,16892216,19.3843,0.0315,19.1798,0.0164,16892216,19.2628,0.0291,18.9439,0.0233,16892216,19.0719,0.0284,18.7812,0.0368,16892216
189.456530300,27.411930670,140891894565664871,444915712,53,0.0320,0.0404,56096.701192130,5,53,21.6670,0.0571,21.1538,0.1521,16892216,21.4887,0.0521,20.7124,0.0629,16892216,20.9649,0.0766,20.2030,0.0351,16892216,20.5993,0.0576,20.0296,0.0891,16892216,20.4858,0.1643,20.0616,0.2499,16892216
189.453397680,27.404450780,140881894535055788,436527232,52,0.0179,0.0190,56021.060243060,5,52,21.9427,0.1190,21.6502,0.1699,115000,21.3552,0.0453,21.1639,0.0762,115000,20.9014,0.0376,20.7335,0.0591,115000,20.7228,0.0680,20.4534,0.0969,115000,20.5571,0.0434,20.3211,0.0307,115000
189.451922170,27.404902660,140881894520496535,436527104,52,0.0326,0.0374,55969.894513890,5,26,22.2514,0.0660,,,115000,21.8254,0.0604,21.9506,0.0407,115000,21.4657,0.0655,21.4845,0.0940,115000,21.0650,0.0808,20.6235,0.2535,115000,,,,,114720
189.459242890,27.406842570,140881894592498769,436527248,52,0.0170,0.0214,56066.736238430,5,72,21.1034,0.0708,21.1426,0.0534,115000,20.8989,0.0290,20.9803,0.0664,115000,20.5270,0.0293,20.6154,0.0379,115000,20.2427,0.0319,20.2097,0.0528,115000,19.9273,0.0884,20.0637,0.0901,115000
189.473067800,27.396955860,140871894730976858,436527104,52,0.0646,0.1084,56044.906886570,4,13,21.9483,0.1300,22.2403,0.2162,115000,21.9294,0.0626,21.6568,0.0538,115000,21.4663,0.0781,21.6233,0.1232,115000,,,,,114720,,,,,16416
189.468920320,27.396454510,140871894689466338,436527104,52,0.0210,0.0205,55958.851041670,5,64,21.2240,0.0519,21.1992,0.0920,115000,20.4937,0.0139,20.5357,0.0338,115000,20.0540,0.0157,20.1409,0.0437,115000,19.9453,0.0280,20.0374,0.0419,115000,19.8312,0.0689,19.9275,0.1424,115000
189.473151470,27.394436120,140871894731683919,436527104,52,0.0071,0.0047,56052.821990740,5,77,21.9227,0.0319,21.9289,0.0994,115000,20.8491,0.0313,20.7651,0.0624,115000,19.7044,0.0167,19.7573,0.0329,115000,19.1911,0.0207,19.2697,0.0307,115000,18.9675,0.0218,19.0300,0.0508,115000
189.472595250,27.410311040,140891894725622931,436527104,52,0.0229,0.0373,55968.810081020,5,60,21.3182,0.0309,21.4486,0.0489,115000,20.9104,0.0317,21.0150,0.0319,115000,20.7483,0.0490,20.7559,0.1060,115000,20.6482,0.0604,20.7802,0.1005,115000,20.3111,0.1944,,,115000
189.496362680,27.431198270,140911894963907999,444915712,53,0.0211,0.0173,56023.055787040,5,64,21.9991,0.0300,21.5988,0.1461,115000,21.3083,0.0332,20.6915,0.0402,16892216,20.6552,0.0623,20.1485,0.0416,16892216,20.3386,0.0506,20.0379,0.0452,16892216,19.9844,0.1296,19.8173,0.1807,115000
189.492270380,27.444871450,140931894923114447,310697984,37,0.8245,0.5782,55624.737650460,0,8,21.8110,0.2097,20.4857,0.0321,16777496,22.1619,0.1806,20.8739,0.1425,16777496,21.2028,0.1546,20.4143,0.1546,16777496,,,,,0,,,,,0
189.482427220,27.427248160,140911894824573201,444915712,53,0.0146,0.0173,56042.844583330,5,73,20.5207,0.0277,19.8841,0.0331,16892216,20.4434,0.0369,19.5419,0.0128,16892216,19.8174,0.0628,19.2095,0.0321,16892216,19.9433,0.0511,19.2693,0.0520,16892216,19.9044,0.0257,18.9709,0.0682,16892216
189.492764230,27.445028510,140931894928994502,310534144,37,0.0613,0.0613,56620.277986110,0,6,21.3242,0.1852,21.3194,0.3172,272,21.5044,0.1871,,,16777496,21.1943,0.0171,20.1968,0.0654,16777496,,,,,0,,,,,0
189.492604770,27.445159720,140931894925344781,444915712,53,0.0991,0.1263,55825.532789350,4,12,21.5048,0.0814,20.5773,0.2951,16892216,21.7110,0.0595,20.3842,0.0339,16892216,21.6302,0.1567,20.6806,0.1325,16892216,,,,,114720,,,,,16416
189.495300350,27.422830700,140901894953227956,436527256,52,0.0077,0.0031,55935.213472220,5,91,19.0586,0.0088,19.1449,0.0171,115000,19.0737,0.0158,19.1388,0.0178,115000,18.9038,0.0236,18.9844,0.0265,115000,19.0130,0.0195,19.0825,0.0528,115000,18.9882,0.0331,19.1531,0.0495,115000
189.495545380,27.434786560,140921894955852302,436527232,52,0.0084,0.0043,56030.501273150,5,90,21.5679,0.0783,21.6250,0.0954,115000,20.5051,0.0158,20.6229,0.0179,115000,19.4861,0.0107,19.6133,0.0192,115000,19.0398,0.0079,19.1083,0.0207,115000,18.8240,0.0146,18.9672,0.0610,115000
189.494026490,27.407964790,140891894940630137,436527104,52,0.0094,0.0050,56058.590567130,5,77,22.0551,0.0180,21.7144,0.2135,115000,21.4552,0.0156,21.5497,0.0603,115000,19.9156,0.0110,20.0086,0.0232,115000,19.2883,0.0149,19.3974,0.0305,115000,18.9736,0.0164,19.1099,0.0306,115000
189.496358570,27.411979940,140891894963694944,436527104,52,0.0060,0.0062,55984.212766200,5,86,21.6198,0.0575,21.4663,0.1204,115000,20.4585,0.0193,20.5489,0.0323,115000,19.5780,0.0083,19.6809,0.0265,115000,19.1799,0.0157,19.2704,0.0258,115000,18.9569,0.0185,19.0616,0.0389,115000
189.573046290,27.395378820,140871895730375052,444915712,53,0.0105,0.0086,56073.518495370,5,79,21.8996,0.0123,22.0753,0.0207,115000,20.6137,0.0290,20.2712,0.0365,16892216,20.0516,0.0342,19.8072,0.0245,16892216,19.7720,0.0225,19.4799,0.0294,16892216,19.5032,0.0413,19.2353,0.0536,115000
189.586230820,27.396576290,140871895862916516,436527104,52,0.0120,0.0119,56044.827731480,5,53,22.1861,0.1982,22.3646,0.3141,115000,21.4740,0.0341,21.4187,0.0846,115000,20.3655,0.0139,20.4874,0.0407,115000,19.8595,0.0274,19.8756,0.0527,115000,19.4551,0.0318,19.3062,0.0616,115000
189.582114290,27.377547630,140851895821513642,436527104,52,0.0149,0.0171,56006.093287040,5,56,22.0568,0.0793,21.6624,0.0651,115000,21.2628,0.0440,21.0784,0.0761,115000,20.8180,0.0252,20.6064,0.0477,16892216,20.5806,0.0432,20.5584,0.0802,115000,20.4287,0.1687,20.2296,0.2285,115000
189.581344370,27.379796890,140851895814586260,444915712,53,0.0170,0.0183,56040.650775460,5,81,21.6719,0.0454,21.3354,0.0575,115000,21.0065,0.0493,20.1404,0.0448,16892216,20.3222,0.0566,19.7882,0.0226,16892216,20.2562,0.0416,19.5790,0.0469,16892216,19.7271,0.1468,19.0089,0.1144,16892216
189.574551250,27.378640560,140851895745464922,444915712,53,0.0302,0.0388,55873.083437500,5,40,21.8486,0.0643,21.6283,0.1042,115000,21.5581,0.0642,20.9642,0.0795,16892216,21.2877,0.0745,20.8085,0.0866,16892216,21.0551,0.1156,20.7014,0.1891,115000,,,,,114720
189.575480350,27.399414810,140871895755609905,444915712,53,0.0159,0.0139,55951.739768520,5,71,21.2352,0.0467,20.7937,0.0451,16892216,20.8491,0.0349,20.3917,0.0385,16892216,20.3823,0.0389,19.9959,0.0201,16892216,20.3163,0.0456,20.0212,0.0609,16892216,20.1017,0.1098,19.9584,0.1314,115000
189.592879460,27.412171160,140891895928585210,444915712,53,0.0111,0.0089,55991.651099540,5,86,21.4196,0.0402,21.1601,0.0990,115000,20.4541,0.0260,19.9882,0.0327,16892216,19.9777,0.0584,19.5978,0.0333,16892216,19.7999,0.0273,19.4340,0.0356,16892216,19.4643,0.0606,18.9899,0.0460,16892216
189.587444160,27.403310350,140881895874864493,444915712,53,0.0799,0.0821,56173.691458330,5,22,21.5446,0.1774,20.9860,0.1551,16892216,21.5378,0.1048,20.2915,0.1092,16892216,21.2219,0.1823,20.3456,0.0942,16892216,21.1521,0.1057,20.4105,0.0506,16892216,,,,,114720
189.603256950,27.397282350,140871896033097323,436527232,52,0.0129,0.0053,55916.619537040,5,83,20.1391,0.0279,20.0901,0.0373,115000,19.8651,0.0109,19.9362,0.0218,115000,19.7449,0.0097,19.7141,0.0137,115000,19.7287,0.0214,19.7470,0.0461,115000,19.6286,0.0648,19.5432,0.0864,115000
189.607925760,27.401367620,140881896079352218,444915712,53,0.0076,0.0073,56057.875706020,5,87,20.9369,0.0784,20.3318,0.0765,16892216,20.0107,0.0273,19.4090,0.0412,16892216,19.4150,0.0460,18.6830,0.0181,16892216,19.0588,0.0364,18.4749,0.0235,16892216,18.7475,0.0360,18.1836,0.0498,16892216
189.592595480,27.397627330,140871895925407859,444915712,53,0.0338,0.0441,55847.284791670,5,28,22.2206,0.3628,22.3587,0.0000,115000,21.9225,0.0428,21.4878,0.0878,16892216,21.3413,0.0491,21.0809,0.0714,16892216,20.8937,0.0801,20.8636,0.1465,115000,,,,,114720
189.600852520,27.414192930,140891896008837570,436527232,52,0.0113,0.0096,55978.657858800,5,72,21.9180,0.1481,21.5695,0.1859,16892216,21.0940,0.0259,21.1808,0.0685,115000,19.9428,0.0178,19.9844,0.0256,115000,19.4711,0.0114,19.5113,0.0229,115000,19.1517,0.0283,19.1676,0.0688,115000
189.585707710,27.405064210,140881895857596562,444915712,53,0.1885,0.1831,55933.043020830,5,8,22.2309,0.1922,,,115000,21.5116,0.3308,19.6860,0.0000,16892216,21.5848,0.0939,21.3949,0.0676,16892216,21.3091,0.1453,20.9178,0.1706,16892216,,,,,114720
189.587374380,27.403344690,140881895871554486,310697984,37,0.1084,0.1745,55981.704953700,0,14,22.0395,0.0000,21.1902,0.0000,16777496,21.9370,0.1110,21.0133,0.0296,16777496,21.3531,0.1066,20.5284,0.1191,16777496,,,,,0,,,,,0
189.556387730,27.386415990,140861895564034258,436527104,52,0.0081,0.0093,56012.948518520,5,76,20.6377,0.0255,20.7390,0.0685,115000,20.2223,0.0121,20.2082,0.0149,115000,19.8453,0.0209,19.8712,0.0192,115000,19.7715,0.0284,19.6684,0.0540,16892216,19.6131,0.0388,19.4179,0.0907,16892216
189.557273440,27.422819190,140901895572797972,436527104,52,0.0080,0.0041,56016.611215280,5,72,20.1103,0.0094,20.2035,0.0532,115000,19.8782,0.0124,19.9898,0.0326,115000,19.7715,0.0142,19.8507,0.0295,115000,19.7242,0.0207,19.7944,0.0329,115000,19.6317,0.0603,19.7752,0.1157,115000
189.558534530,27.409881900,140891895586052474,436527104,52,0.0394,0.0655,56060.571319440,5,16,22.0598,0.1887,22.0210,0.2585,115000,21.8434,0.0539,22.0212,0.0663,115000,21.6307,0.0661,21.6790,0.1619,115000,21.1404,0.1957,,,115000,,,,,114720
189.544994080,27.397278940,140871895450547279,503635968,60,0.0044,0.0031,56021.993310190,5,91,20.6050,0.0276,20.6999,0.0741,115000,19.3452,0.0068,19.4574,0.0136,115000,18.2192,0.0064,18.3005,0.0048,115000,17.7217,0.0034,17.8334,0.0067,115000,17.4698,0.0123,17.5717,0.0134,115000
189.539726730,27.403176980,140881895397504389,503635968,60,0.0041,0.0055,55953.237106480,5,86,19.2132,0.0187,19.3913,0.0158,115000,18.1751,0.0033,18.2416,0.0036,115000,17.5792,0.0053,17.6494,0.0057,115000,17.3242,0.0085,17.3995,0.0106,115000,17.1390,0.0084,17.2600,0.0145,115000
189.594487600,27.425148050,140911895945350769,444915712,53,0.0132,0.0137,56072.093043980,5,81,21.3923,0.0400,21.0332,0.1308,16892216,20.6210,0.0581,19.9984,0.0597,16892216,20.0608,0.0591,19.5571,0.0221,16892216,20.0008,0.0461,19.3573,0.0394,16892216,19.5848,0.0553,19.0206,0.1239,16892216
189.590547440,27.427695380,140911895905833799,444915712,53,0.0077,0.0052,56062.919756940,5,73,20.8701,0.0363,20.2193,0.1095,16892216,19.8849,0.0280,18.9110,0.0275,16892216,19.3326,0.0567,18.4339,0.0126,16892216,19.1238,0.0226,18.3343,0.0274,16892216,18.8901,0.0136,18.1251,0.0494,16892216
189.591894230,27.428978960,140911895918615321,444915712,53,0.0099,0.0123,56075.387361110,5,80,19.8792,0.0529,18.5294,0.0325,16892216,19.5993,0.0451,18.1172,0.0183,16892216,19.5083,0.0736,17.9246,0.0118,16892216,19.3442,0.0732,17.8835,0.0182,16892216,19.0336,0.0276,17.7360,0.0594,16892216
189.590822380,27.425856060,140911895909581521,436527104,52,0.0247,0.0408,56017.570532410,4,25,22.0465,0.0639,22.2828,0.0637,115000,21.4205,0.0438,21.2695,0.0896,115000,21.1988,0.0941,20.7595,0.1062,16892216,20.9190,0.1649,20.4252,0.2279,16892216,,,,,16416
189.581180640,27.410781630,140891895812283525,503635968,60,0.0037,0.0042,55981.065891200,5,84,18.7989,0.0095,18.9217,0.0115,115000,17.9397,0.0037,18.0120,0.0059,115000,17.5917,0.0047,17.6563,0.0083,115000,17.4507,0.0038,17.5250,0.0054,115000,17.3370,0.0063,17.4185,0.0103,115000
189.573112010,27.440159600,140921895731488758,512024576,61,0.0088,0.0076,56099.766354170,5,90,20.0992,0.0707,17.7533,0.0158,16892216,19.4785,0.0428,17.1103,0.0075,16892216,19.1414,0.0777,16.7876,0.0122,16892216,18.7636,0.0223,16.6926,0.0206,16892216,18.5648,0.0338,16.9994,0.0375,16892216
189.598443640,27.423500240,140901895984838774,512024576,61,0.0050,0.0052,55986.049722220,5,90,19.9811,0.0468,18.6459,0.0665,16892216,19.0840,0.0274,17.5619,0.0204,16892216,18.6890,0.0406,17.0697,0.0039,16892216,18.4478,0.0412,16.9663,0.0193,16892216,18.0932,0.0211,16.8801,0.0303,16892216
189.594308940,27.430781200,140911895942927464,444915712,53,0.0205,0.0247,56052.705613430,5,52,21.6098,0.0830,21.2570,0.1383,115000,21.2294,0.0357,20.6604,0.0525,16892216,20.7894,0.0751,20.4050,0.0867,16892216,20.5576,0.0515,20.3289,0.0669,115000,20.4774,0.1712,19.8834,0.2059,16892216
189.578529190,27.412401320,140891895786875483,436527104,52,0.0319,0.0464,55965.123622690,5,27,22.1343,0.1811,22.3345,0.2961,115000,21.8762,0.0544,21.6654,0.1689,115000,21.4788,0.0536,21.5187,0.0791,115000,21.1485,0.0770,20.8098,0.1271,16892216,,,,,114720
189.590558900,27.451804680,140941895905552612,436281344,52,0.0916,0.0916,56671.209247690,4,3,21.8941,0.1919,,,115000,21.4469,0.1219,19.7339,0.0730,16892216,21.5354,0.1954,,,115000,,,,,114720,,,,,16416
189.613913090,27.452620580,140941896138543847,444915712,53,0.0126,0.0089,56169.552118060,5,65,21.9375,0.3535,21.2179,0.1978,16892216,20.8876,0.0276,20.4601,0.0626,16892216,19.8861,0.0390,19.6375,0.0188,16892216,19.6126,0.0224,19.1987,0.0477,16892216,19.3825,0.0301,18.9949,0.0404,16892216
189.609894780,27.459266370,140951896099131679,503635968,60,0.0049,0.0040,55846.521921300,5,81,16.0574,0.0042,16.0918,0.0040,115000,15.6681,0.0022,15.7118,0.0008,115000,15.5421,0.0026,15.6026,0.0028,115000,15.5276,0.0033,15.5794,0.0024,115000,15.4934,0.0037,15.5578,0.0058,115000
189.606293890,27.436029730,140921896063753781,436363264,52,0.0723,0.0723,55893.555578700,4,6,21.9756,0.1790,22.0901,0.2786,115000,21.9735,0.1730,,,115000,21.7738,0.0593,22.0091,0.0545,115000,,,,,114720,,,,,16416
189.612077730,27.476041360,140971896120871829,444915712,53,0.0090,0.0098,56064.784456020,5,70,22.0567,0.1792,22.0424,0.2399,115000,20.7490,0.0377,20.2543,0.0358,16892216,19.7761,0.0377,19.3720,0.0212,16892216,19.4464,0.0329,19.0237,0.0250,16892216,19.1868,0.0317,18.7721,0.0491,16892216
189.604842140,27.467026520,140961896050260727,444915712,53,0.1501,0.1644,56509.276469910,5,11,22.3026,0.2341,22.3780,0.2675,118840,21.7892,0.1242,21.3948,0.1750,16892216,20.8263,0.0843,20.5204,0.0993,16892216,21.0294,0.0580,20.6898,0.2310,115000,20.5413,0.1725,20.1925,0.1992,115000
