RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g'mag,e_g'mag,r'mag,e_r'mag,i'mag,e_i'mag
57.644545,69.624853,0.180,0.215,20122728,7,33,0.848,0.207,13.001,0.111,13.849,0.175,13.514,0.052,12.798,0.030,12.484,0.039
57.823676,69.652556,1.171,0.667,20152678,4,6,0.875,0.123,16.760,0.000,17.634,0.123,17.244,0.069,16.302,0.000,15.906,0.000
57.867206,69.671747,0.370,0.378,20152678,5,28,1.464,0.181,14.987,0.112,16.451,0.143,15.779,0.033,14.527,0.036,13.991,0.051
57.778248,69.649879,0.199,0.198,20122728,7,35,1.152,0.205,11.767,0.115,12.919,0.169,12.424,0.053,11.448,0.025,11.005,0.036
57.723028,69.642941,0.643,1.458,20152678,4,18,1.270,0.337,15.935,0.249,17.205,0.227,16.698,0.025,15.500,0.070,14.944,0.131
57.832813,69.672852,0.414,0.586,20152678,5,29,0.829,0.198,15.355,0.120,16.184,0.157,15.854,0.056,15.146,0.066,14.802,0.105
57.969337,69.614536,0.432,1.103,20152678,3,8,0.762,0.000,16.282,0.000,17.044,0.000,16.981,0.014,15.966,0.050,15.302,0.117
57.993824,69.633984,0.939,0.980,20152678,4,19,0.913,0.122,16.354,0.083,17.266,0.090,16.814,0.124,16.012,0.066,15.670,0.000
57.952546,69.659665,0.422,0.442,20152678,6,25,1.532,0.181,15.329,0.099,16.862,0.152,16.138,0.047,14.861,0.046,14.261,0.053
57.961728,69.651650,0.739,0.613,20152678,4,15,1.267,0.182,16.181,0.110,17.448,0.145,16.940,0.112,15.928,0.070,14.971,0.066
57.839252,69.703356,0.151,0.331,20122728,6,32,1.747,0.181,12.283,0.096,14.030,0.153,13.240,0.045,11.724,0.044,11.036,0.033
57.935625,69.705187,0.424,0.464,20152678,5,28,1.701,0.188,14.666,0.105,16.367,0.157,15.632,0.048,14.095,0.054,13.404,0.028
58.013475,69.712808,0.349,0.404,20152678,5,30,1.558,0.177,14.445,0.094,16.003,0.150,15.316,0.046,13.916,0.047,13.216,0.044
58.050097,69.756099,0.174,0.241,20152678,5,30,1.090,0.204,14.491,0.090,15.581,0.183,15.127,0.037,14.178,0.066,13.752,0.037
57.557809,69.632111,0.641,0.455,20152678,4,24,0.947,0.211,15.719,0.085,16.666,0.193,16.330,0.051,15.516,0.069,14.995,0.067
57.593703,69.642999,0.837,0.891,20152678,5,26,1.133,0.194,15.815,0.135,16.948,0.139,16.510,0.061,15.536,0.052,15.085,0.057
57.638294,69.652045,0.569,0.404,20152678,6,31,1.113,0.215,15.096,0.110,16.209,0.185,15.703,0.055,14.745,0.039,14.315,0.059
57.580594,69.654750,0.552,0.540,20152678,4,21,0.752,0.261,15.726,0.153,16.478,0.211,16.297,0.074,15.501,0.029,15.190,0.095
57.580657,69.654920,0.562,1.527,20152678,3,7,0.864,0.000,15.890,0.000,16.754,0.000,16.281,0.000,15.532,0.000,15.154,0.028
57.621490,69.693405,1.064,0.753,20152678,5,12,1.037,0.320,16.494,0.235,17.531,0.218,16.832,0.006,15.983,0.055,15.570,0.008
57.687561,69.666279,0.466,0.776,20152678,5,24,1.220,0.139,15.634,0.123,16.854,0.064,16.352,0.037,15.314,0.026,14.849,0.049
57.692491,69.684100,0.428,0.410,20152678,5,26,1.103,0.178,15.362,0.093,16.466,0.152,15.999,0.039,15.069,0.035,14.616,0.061
57.692648,69.660048,0.845,0.961,20152678,5,16,1.628,0.159,16.324,0.000,17.952,0.159,17.211,0.118,15.798,0.050,14.813,0.041
57.730894,69.705704,0.311,0.367,20152678,5,26,0.953,0.199,15.026,0.108,15.978,0.167,15.608,0.033,14.777,0.033,14.347,0.050
57.768926,69.725400,0.208,0.287,20152678,5,30,1.297,0.203,14.372,0.089,15.669,0.182,15.094,0.038,13.971,0.053,13.449,0.035
57.503582,69.675836,0.526,0.380,20152678,4,25,1.287,0.197,15.571,0.127,16.858,0.151,16.374,0.058,15.082,0.050,14.575,0.047
57.534903,69.702128,0.656,0.567,20152678,4,16,1.026,0.263,16.407,0.127,17.433,0.230,17.093,0.122,15.968,0.053,15.516,0.091
57.456680,69.688870,0.341,0.428,20152678,4,25,0.978,0.226,15.412,0.112,16.390,0.197,15.984,0.044,15.125,0.035,14.795,0.091
57.481011,69.703135,0.232,0.555,20152678,4,25,1.673,0.196,14.736,0.104,16.409,0.166,15.630,0.050,14.245,0.045,13.569,0.043
57.578348,69.724545,0.807,0.694,20152678,4,18,0.893,0.198,16.221,0.177,17.114,0.089,16.784,0.072,15.917,0.021,15.334,0.000
57.717159,69.741678,0.419,0.549,20152678,5,21,1.152,0.186,15.648,0.112,16.800,0.149,16.370,0.009,15.285,0.048,14.857,0.030
57.565618,69.739015,0.142,0.139,20152678,4,25,0.987,0.197,14.091,0.122,15.078,0.155,14.676,0.041,13.827,0.027,13.422,0.039
57.641301,69.745256,0.603,0.441,20152678,5,26,1.408,0.164,15.332,0.106,16.740,0.125,16.112,0.049,14.891,0.028,14.283,0.039
57.668325,69.768342,0.263,0.134,20122728,6,30,0.588,0.206,10.940,0.104,11.529,0.178,11.318,0.044,10.861,0.027,10.716,0.038
57.624496,69.772226,0.484,0.616,20152678,4,17,1.397,0.265,15.894,0.023,17.290,0.264,16.832,0.046,15.337,0.026,14.449,0.064
57.796304,69.753562,0.261,0.309,20122728,6,34,0.892,0.192,13.092,0.101,13.984,0.163,13.623,0.037,12.865,0.037,12.520,0.042
57.846502,69.758933,0.403,0.314,20152678,5,30,1.271,0.186,14.627,0.093,15.898,0.162,15.368,0.045,14.191,0.056,13.703,0.033
57.851508,69.778728,0.369,0.347,20152678,5,30,1.019,0.191,14.731,0.083,15.749,0.172,15.325,0.044,14.429,0.032,14.007,0.050
57.856196,69.751072,0.938,1.259,20152678,2,7,0.851,0.000,16.373,0.000,17.224,0.000,16.837,0.031,15.898,0.010,15.509,0.000
57.956351,69.749617,0.658,0.538,20152678,5,26,1.098,0.152,15.525,0.082,16.623,0.128,16.152,0.045,15.200,0.075,14.761,0.064
57.968837,69.758577,0.460,0.637,20152678,5,30,1.910,0.197,14.782,0.117,16.692,0.159,15.780,0.047,14.122,0.056,13.330,0.040
58.018100,69.776562,1.050,0.895,20152678,2,7,1.163,0.180,16.652,0.000,17.814,0.180,17.492,0.143,16.461,0.086,15.898,0.000
57.955838,69.797042,0.643,0.659,20152678,5,24,0.844,0.189,15.906,0.029,16.749,0.187,16.499,0.046,15.606,0.081,15.109,0.038
57.983744,69.802409,0.796,0.703,20152678,5,29,0.907,0.239,15.740,0.094,16.648,0.220,16.300,0.066,15.538,0.047,15.115,0.042
57.990846,69.794939,0.607,1.006,20152678,4,13,0.935,0.274,16.453,0.208,17.388,0.178,16.962,0.035,16.071,0.048,15.760,0.073
57.813381,69.794855,0.809,0.768,20152678,4,17,1.291,0.146,16.158,0.054,17.449,0.136,16.799,0.044,15.813,0.049,15.258,0.061
57.725790,69.781093,0.636,1.391,20152678,2,5,0.678,0.167,17.274,0.000,17.952,0.167,17.783,0.000,16.739,0.000,16.362,0.000
57.743264,69.800900,0.306,0.283,20152678,5,26,1.502,0.194,14.761,0.117,16.263,0.154,15.613,0.027,14.285,0.026,13.613,0.033
57.804971,69.823031,0.185,0.757,20152678,5,20,0.672,0.242,11.414,0.118,12.086,0.211,11.855,0.108,11.261,0.055,11.090,0.056
57.810448,69.808846,0.961,0.788,20152678,2,7,1.513,0.199,16.650,0.000,18.162,0.199,17.591,0.064,16.274,0.067,15.654,0.000
57.943999,69.822132,0.379,0.487,20152678,5,28,1.014,0.214,15.395,0.144,16.409,0.158,15.994,0.033,15.096,0.050,14.622,0.044
57.971143,69.843186,0.375,0.364,20152678,5,30,1.027,0.190,14.629,0.077,15.656,0.174,15.220,0.028,14.339,0.049,13.956,0.041
57.985697,69.829178,0.393,0.319,20152678,5,28,1.023,0.235,15.065,0.106,16.087,0.210,15.695,0.046,14.752,0.030,14.300,0.049
57.873191,69.845630,0.153,0.102,20122728,6,34,0.762,0.193,12.113,0.094,12.875,0.169,12.574,0.034,11.939,0.034,11.701,0.030
57.916334,69.841954,0.878,0.530,20152678,5,21,1.518,0.189,15.288,0.079,16.806,0.172,16.108,0.049,14.833,0.050,14.234,0.032
57.410020,69.730554,0.625,0.296,20152678,4,25,1.555,0.180,14.661,0.087,16.216,0.157,15.512,0.050,14.215,0.025,13.548,0.032
57.403141,69.764147,0.861,0.723,20152678,4,14,0.940,0.110,16.175,0.031,17.115,0.105,16.704,0.053,15.828,0.057,15.445,0.114
57.452339,69.769977,0.604,0.510,20152678,4,25,1.299,0.180,15.341,0.102,16.640,0.149,16.118,0.047,14.960,0.058,14.416,0.032
57.464175,69.787221,0.919,0.875,20152678,4,16,1.033,0.146,16.469,0.136,17.501,0.054,17.070,0.058,15.984,0.036,15.556,0.178
57.586791,69.784891,0.720,0.490,20152678,4,21,1.783,0.272,15.406,0.053,17.189,0.267,16.408,0.034,14.856,0.058,14.077,0.049
57.533500,69.794232,0.710,0.581,20152678,4,23,1.193,0.193,15.857,0.065,17.049,0.182,16.585,0.030,15.536,0.068,15.054,0.136
57.619333,69.833037,0.623,0.573,20152678,5,23,0.921,0.175,15.792,0.084,16.713,0.153,16.342,0.024,15.548,0.058,15.183,0.060
57.342995,69.762890,0.977,0.623,20152678,4,25,1.182,0.225,15.799,0.093,16.981,0.205,16.490,0.030,15.455,0.045,14.950,0.072
57.432289,69.782703,0.210,0.232,20122728,5,27,0.765,0.203,13.598,0.103,14.363,0.174,14.076,0.042,13.443,0.033,13.151,0.038
57.486839,69.831063,0.674,0.684,20152678,4,23,1.104,0.180,15.927,0.097,17.032,0.152,16.565,0.049,15.584,0.039,15.209,0.070
57.497382,69.805866,0.160,0.180,20152678,4,25,1.731,0.168,13.594,0.103,15.326,0.133,14.551,0.031,13.038,0.030,12.298,0.037
57.451426,69.852212,0.478,0.474,20152678,4,25,0.945,0.230,15.410,0.119,16.356,0.197,15.975,0.044,15.094,0.055,14.689,0.081
57.703707,69.831400,1.045,1.398,20152678,2,8,1.428,0.114,15.825,0.000,17.252,0.114,16.470,0.031,15.264,0.075,14.727,0.088
57.704401,69.831335,0.505,0.447,20152679,3,16,1.128,0.135,15.684,0.037,16.812,0.130,16.478,0.086,15.304,0.045,14.739,0.054
57.755022,69.853498,0.289,0.366,20152678,5,30,1.299,0.231,14.483,0.096,15.782,0.210,15.210,0.039,14.093,0.056,13.629,0.036
57.691788,69.868843,0.582,0.485,20152678,5,23,0.840,0.168,15.728,0.061,16.568,0.156,16.305,0.028,15.448,0.044,14.974,0.102
57.870427,69.878891,0.783,0.760,20152678,5,18,1.350,0.000,15.495,0.000,16.845,0.000,16.371,0.071,15.061,0.071,14.481,0.052
57.878419,69.885350,0.831,0.748,20152678,5,26,1.002,0.190,15.772,0.148,16.774,0.119,16.391,0.035,15.475,0.068,15.086,0.021
57.774527,69.896376,0.277,0.267,20122728,6,32,0.912,0.193,13.935,0.095,14.847,0.169,14.482,0.033,13.696,0.050,13.323,0.038
57.841829,69.907133,0.210,0.226,20122728,6,32,0.873,0.201,13.266,0.090,14.139,0.179,13.791,0.036,13.054,0.042,12.746,0.028
57.617703,69.863932,0.154,0.152,20152678,5,26,1.421,0.212,14.121,0.107,15.541,0.183,14.918,0.041,13.682,0.024,13.073,0.044
57.658932,69.886535,0.232,0.217,20152678,5,26,0.942,0.202,14.501,0.099,15.443,0.176,15.071,0.040,14.232,0.034,13.816,0.029
57.686800,69.888698,0.170,0.144,20152678,5,26,0.878,0.193,14.185,0.097,15.063,0.167,14.718,0.027,13.951,0.031,13.571,0.055
57.657694,69.904846,0.355,0.482,20152678,5,26,1.378,0.176,14.820,0.096,16.198,0.148,15.575,0.035,14.406,0.029,13.807,0.047
57.739304,69.899446,0.389,0.431,20152678,5,28,1.352,0.193,15.164,0.115,16.515,0.155,15.960,0.043,14.708,0.037,14.121,0.083
57.744029,69.921343,0.715,0.956,20152678,4,21,0.958,0.197,16.040,0.086,16.998,0.177,16.732,0.070,15.811,0.035,15.472,0.116
57.778651,69.910349,0.266,0.164,20152678,5,30,0.812,0.194,13.952,0.091,14.764,0.172,14.448,0.037,13.775,0.054,13.489,0.027
57.790325,69.926586,0.816,1.300,20122728,2,5,0.791,0.000,16.813,0.000,17.604,0.000,17.412,0.059,16.750,0.000,16.395,0.000
57.835752,69.948676,0.175,0.123,20122728,6,34,1.339,0.183,11.748,0.092,13.087,0.158,12.509,0.032,11.355,0.045,10.857,0.030
57.727270,69.953863,0.387,0.385,20152678,5,30,0.923,0.203,15.130,0.128,16.053,0.157,15.680,0.031,14.902,0.033,14.528,0.062
57.746241,69.945443,0.710,0.667,20152678,5,28,1.297,0.192,15.508,0.073,16.805,0.178,16.328,0.038,15.035,0.066,14.575,0.067
57.802760,69.948965,0.581,0.617,20152678,5,23,1.035,0.195,15.908,0.117,16.943,0.156,16.400,0.052,15.593,0.073,15.210,0.089
58.053064,69.861945,0.159,0.113,20152678,5,30,0.957,0.204,13.917,0.090,14.874,0.183,14.489,0.033,13.649,0.041,13.274,0.030
58.059504,69.877540,0.457,0.367,20152678,5,26,1.391,0.147,15.140,0.057,16.531,0.136,15.925,0.038,14.708,0.052,14.188,0.070
58.030611,69.949878,0.236,0.326,20122728,5,29,0.795,0.220,13.096,0.106,13.891,0.193,13.591,0.031,12.909,0.043,12.642,0.037
57.984612,69.932408,0.476,0.445,20152678,5,30,0.749,0.226,15.219,0.138,15.968,0.180,15.663,0.045,15.054,0.041,14.796,0.078
58.020002,69.934372,0.937,0.450,20152678,3,9,0.964,0.119,16.718,0.000,17.682,0.119,17.321,0.096,16.341,0.075,15.682,0.000
58.025246,69.958860,0.280,0.238,20122728,6,32,0.778,0.193,13.237,0.096,14.015,0.167,13.721,0.030,13.042,0.044,12.771,0.040
57.993446,69.965324,0.493,0.368,20152678,5,30,0.912,0.203,14.972,0.083,15.885,0.185,15.521,0.037,14.720,0.050,14.365,0.013
58.076541,69.936570,0.946,0.640,20152678,5,19,0.861,0.359,16.211,0.049,17.072,0.356,16.680,0.058,15.956,0.066,15.716,0.089
57.886899,69.944326,0.321,0.293,20152678,5,30,0.948,0.187,14.183,0.103,15.130,0.156,14.738,0.037,13.903,0.046,13.559,0.054
57.887198,69.969169,0.637,0.836,20152678,3,18,0.984,0.155,15.990,0.080,16.974,0.133,16.634,0.108,15.765,0.029,15.308,0.118
57.946253,69.980650,0.499,0.808,20152678,4,20,0.764,0.181,16.062,0.059,16.826,0.171,16.560,0.058,15.856,0.071,15.456,0.153
57.867480,69.978034,1.042,0.654,20122728,2,5,1.138,0.000,15.590,0.000,16.728,0.000,15.952,0.017,15.340,0.000,15.151,0.000
57.856289,69.987051,0.552,0.685,20152678,4,24,0.924,0.222,15.826,0.117,16.750,0.188,16.346,0.051,15.548,0.032,15.109,0.057
57.882396,69.977888,0.903,0.092,20152678,5,24,2.035,0.074,13.259,0.064,15.293,0.037,14.261,0.031,12.517,0.048,11.633,0.041
57.982959,69.994437,0.418,0.456,20152678,5,28,0.730,0.212,15.105,0.119,15.835,0.176,15.572,0.037,14.886,0.072,14.577,0.035
58.080360,70.023442,0.500,0.543,20152678,5,30,1.399,0.237,15.287,0.106,16.685,0.212,16.059,0.036,14.840,0.045,14.283,0.022
58.083707,70.014392,0.173,0.278,20152678,5,30,1.361,0.187,14.191,0.100,15.552,0.158,14.950,0.037,13.759,0.038,13.209,0.037
58.020266,70.023830,0.145,0.143,20152678,5,30,0.862,0.207,13.466,0.097,14.329,0.183,13.994,0.025,13.254,0.038,12.938,0.039
57.289636,69.805569,0.125,0.209,20122728,5,27,1.196,0.194,13.327,0.108,14.523,0.162,14.022,0.039,12.983,0.026,12.509,0.033
57.286806,69.799066,0.260,0.403,20152678,4,25,1.148,0.166,14.619,0.101,15.768,0.131,15.290,0.029,14.270,0.035,13.739,0.032
57.352319,69.823335,0.545,0.501,20152678,4,17,1.426,0.354,15.649,0.099,17.075,0.340,16.561,0.049,15.241,0.038,14.638,0.058
57.375938,69.848066,0.314,0.217,20152678,4,25,1.433,0.222,14.849,0.106,16.283,0.195,15.627,0.044,14.412,0.040,13.853,0.027
57.276395,69.849383,0.126,0.123,20152678,4,25,0.906,0.190,13.914,0.094,14.820,0.165,14.456,0.031,13.695,0.027,13.312,0.022
57.290240,69.856449,0.119,0.142,20152678,4,25,1.010,0.202,14.219,0.105,15.229,0.172,14.812,0.034,13.947,0.026,13.544,0.059
57.398865,69.858809,0.901,0.449,20152678,3,8,1.166,0.114,16.465,0.000,17.631,0.114,17.218,0.000,16.147,0.000,15.589,0.057
57.447652,69.885920,0.690,0.652,20152678,4,17,0.919,0.222,16.090,0.158,17.010,0.156,16.768,0.051,15.806,0.034,15.305,0.100
57.451432,69.891805,0.569,0.899,20152678,4,18,0.968,0.272,16.191,0.184,17.158,0.200,16.780,0.006,15.795,0.066,15.379,0.071
57.195555,69.902933,0.161,0.174,20152678,4,25,0.971,0.173,14.319,0.100,15.290,0.141,14.907,0.033,14.052,0.019,13.610,0.033
57.226491,69.908471,0.581,0.580,20152678,4,25,1.090,0.167,15.663,0.084,16.753,0.144,16.293,0.049,15.344,0.051,14.894,0.057
57.259037,69.922241,0.172,0.244,20152678,4,25,1.045,0.204,14.615,0.103,15.659,0.176,15.219,0.035,14.342,0.035,13.924,0.049
57.345809,69.906311,0.405,0.584,20152678,4,20,1.112,0.238,15.774,0.151,16.886,0.184,16.400,0.052,15.488,0.059,15.011,0.047
57.354547,69.897151,0.946,0.566,20152678,4,11,1.077,0.192,16.326,0.016,17.403,0.192,17.090,0.021,16.109,0.046,15.673,0.000
57.376983,69.924112,0.267,0.243,20152678,4,25,1.106,0.195,14.330,0.111,15.436,0.160,14.982,0.045,14.024,0.046,13.532,0.032
57.392595,69.912320,0.298,0.381,20152678,4,25,1.128,0.199,15.054,0.113,16.182,0.164,15.691,0.028,14.702,0.028,14.218,0.044
57.290557,69.913432,0.915,0.728,20152678,4,18,1.076,0.168,16.180,0.107,17.256,0.130,16.802,0.054,15.815,0.058,15.247,0.089
57.361977,69.935050,0.143,0.193,20122728,5,27,0.861,0.204,13.359,0.100,14.220,0.178,13.889,0.028,13.140,0.033,12.771,0.026
57.404503,69.962236,0.880,0.558,20152678,4,23,0.516,0.186,16.012,0.058,16.527,0.177,16.330,0.033,15.980,0.038,15.876,0.170
57.580936,69.966247,1.151,0.862,20152678,3,7,1.232,0.140,16.680,0.000,17.912,0.140,17.185,0.063,16.256,0.000,15.904,0.106
57.587752,69.974996,0.828,0.613,20152678,4,18,0.974,0.289,16.032,0.157,17.006,0.243,16.600,0.029,15.654,0.067,15.229,0.183
57.622994,69.956781,0.555,0.639,20152678,5,22,0.809,0.098,15.680,0.070,16.489,0.069,16.317,0.053,15.506,0.044,15.085,0.075
57.650859,69.961123,0.135,0.079,20122728,6,28,1.762,0.186,12.991,0.102,14.752,0.156,13.964,0.046,12.428,0.036,11.719,0.033
57.714350,69.973991,0.556,0.714,20152678,5,22,1.143,0.287,15.814,0.180,16.956,0.223,16.518,0.057,15.505,0.053,14.994,0.071
57.662540,69.993462,0.553,0.959,20122728,2,7,1.056,0.085,16.444,0.025,17.500,0.081,17.201,0.000,16.205,0.000,15.751,0.000
57.663354,69.987388,0.133,0.205,20152678,5,26,1.428,0.172,14.260,0.109,15.688,0.133,15.056,0.035,13.818,0.033,13.227,0.034
57.521783,69.961509,0.654,0.490,20152678,4,19,1.441,0.170,15.797,0.111,17.238,0.129,16.562,0.044,15.324,0.066,14.766,0.058
57.420158,69.972051,0.728,0.653,20122728,2,7,0.764,0.087,16.680,0.062,17.444,0.062,17.337,0.000,16.388,0.000,16.490,0.000
57.446034,69.989741,0.278,0.301,20152678,4,25,1.074,0.193,14.659,0.111,15.734,0.158,15.273,0.043,14.347,0.028,13.972,0.034
57.451865,69.966693,0.939,0.896,20152678,4,12,0.920,0.253,15.830,0.086,16.750,0.238,16.360,0.033,15.649,0.071,15.267,0.082
57.490810,69.984308,0.776,0.816,20152678,4,21,1.152,0.200,16.121,0.065,17.273,0.189,16.722,0.060,15.878,0.051,15.521,0.125
57.499779,70.016367,0.085,0.202,20122728,5,27,0.764,0.206,13.279,0.111,14.043,0.174,13.753,0.032,13.114,0.022,12.838,0.028
57.552141,70.006535,0.874,0.792,20152678,4,20,1.127,0.175,16.120,0.161,17.247,0.068,16.772,0.035,15.786,0.044,15.399,0.095
57.133940,69.936653,0.712,0.645,20152678,4,23,1.175,0.302,16.112,0.113,17.286,0.281,16.799,0.034,15.694,0.061,15.190,0.111
57.175686,69.963940,0.783,0.710,20152678,4,14,1.086,0.106,16.493,0.000,17.579,0.106,17.250,0.043,16.186,0.062,15.555,0.084
57.239997,69.963525,0.244,0.391,20152678,4,25,1.611,0.247,14.949,0.099,16.560,0.227,15.821,0.061,14.450,0.037,13.758,0.047
57.247170,69.973540,0.419,0.334,20152678,4,25,1.024,0.207,15.252,0.096,16.277,0.184,15.860,0.037,14.955,0.020,14.507,0.043
57.261688,69.981305,0.413,0.269,20152678,4,25,0.888,0.207,15.018,0.114,15.906,0.173,15.549,0.028,14.784,0.036,14.419,0.058
57.305953,70.001197,0.135,0.090,20122728,5,27,1.607,0.184,12.998,0.105,14.605,0.151,13.881,0.032,12.505,0.037,11.848,0.030
57.049092,69.935847,0.161,0.270,20152678,4,25,1.110,0.179,14.415,0.103,15.525,0.147,15.052,0.038,14.095,0.041,13.681,0.025
57.073702,69.958885,0.352,0.302,20152678,4,25,1.418,0.199,15.060,0.125,16.478,0.155,15.845,0.038,14.610,0.023,13.991,0.046
57.140452,69.976554,1.167,1.056,20152678,3,7,1.209,0.177,16.978,0.000,18.187,0.177,17.506,0.173,16.335,0.043,15.663,0.000
57.232943,70.002332,0.130,0.373,20122728,5,27,1.565,0.169,13.551,0.110,15.116,0.129,14.418,0.030,13.061,0.030,12.393,0.037
57.203995,70.023235,0.522,0.264,20152678,4,25,1.141,0.184,14.841,0.109,15.982,0.148,15.494,0.044,14.466,0.025,14.038,0.050
57.173183,70.017405,0.158,0.183,20122728,5,27,1.666,0.202,13.190,0.103,14.856,0.174,14.111,0.031,12.649,0.035,11.902,0.030
57.131249,70.032912,1.057,1.196,20152678,2,7,1.205,0.201,16.718,0.036,17.923,0.198,17.454,0.000,16.273,0.000,15.906,0.000
57.195224,70.041545,0.650,0.614,20152678,4,23,1.102,0.174,15.906,0.152,17.007,0.084,16.601,0.052,15.465,0.029,15.012,0.111
57.221411,70.033846,1.211,1.160,20152678,3,7,1.173,0.158,16.852,0.000,18.025,0.158,17.330,0.127,16.434,0.011,15.999,0.000
57.394731,69.993921,0.232,0.655,20152678,4,24,0.789,0.194,14.693,0.100,15.483,0.166,15.200,0.075,14.511,0.057,14.205,0.042
57.443871,70.024578,0.104,0.116,20152678,4,25,0.900,0.198,13.962,0.106,14.862,0.168,14.496,0.036,13.735,0.032,13.400,0.034
57.358275,70.016465,0.617,0.366,20152678,4,25,0.829,0.226,15.394,0.120,16.223,0.192,15.910,0.035,15.142,0.036,14.794,0.041
57.377907,70.029180,0.742,0.618,20152678,4,20,1.304,0.373,16.060,0.080,17.364,0.365,16.691,0.055,15.715,0.071,15.317,0.089
57.395431,70.045983,0.151,0.202,20152678,4,25,1.303,0.202,14.239,0.120,15.541,0.163,14.984,0.039,13.847,0.024,13.298,0.041
57.414070,70.044184,0.158,0.120,20152678,4,25,0.809,0.202,13.652,0.106,14.461,0.171,14.143,0.032,13.460,0.029,13.166,0.032
57.542122,70.056104,0.646,0.755,20152678,4,13,1.419,0.092,16.003,0.000,17.422,0.092,16.727,0.030,15.606,0.075,15.065,0.063
57.579573,70.064542,0.757,0.280,20152678,5,25,0.821,0.236,14.807,0.103,15.628,0.212,15.307,0.033,14.588,0.043,14.227,0.068
57.582132,70.081427,0.352,0.428,20152678,5,26,1.137,0.185,15.104,0.121,16.240,0.140,15.748,0.034,14.741,0.035,14.372,0.035
57.611633,70.079853,0.265,0.479,20152678,5,26,1.654,0.212,14.523,0.100,16.177,0.187,15.432,0.038,13.993,0.033,13.362,0.045
57.466333,70.079981,0.493,0.742,20152678,2,9,1.631,0.000,16.409,0.000,18.041,0.000,17.176,0.094,15.839,0.042,14.761,0.000
57.562806,70.094487,0.350,0.402,20152678,5,26,1.429,0.199,14.546,0.112,15.975,0.165,15.402,0.054,13.861,0.035,13.108,0.034
57.307887,70.041746,0.657,0.549,20152678,4,17,1.834,0.000,15.518,0.000,17.353,0.000,16.417,0.030,15.017,0.020,14.302,0.079
57.376199,70.053528,0.769,1.105,20152678,3,12,1.101,0.324,16.673,0.209,17.774,0.247,17.147,0.039,16.271,0.112,15.934,0.192
57.362163,70.087134,0.666,0.453,20152678,4,24,1.034,0.293,15.616,0.132,16.650,0.262,16.232,0.058,15.307,0.053,14.937,0.025
57.462815,70.100314,0.332,0.397,20152678,4,25,0.984,0.184,15.068,0.117,16.052,0.143,15.649,0.038,14.817,0.025,14.454,0.050
57.497705,70.095444,0.356,0.271,20152678,4,23,1.183,0.176,14.920,0.110,16.103,0.136,15.658,0.036,14.519,0.034,14.106,0.066
57.516815,70.124866,0.333,0.289,20122728,6,30,0.960,0.207,12.385,0.108,13.346,0.176,12.957,0.020,12.133,0.019,11.764,0.026
57.425233,70.137309,0.366,0.446,20152678,4,22,1.304,0.178,15.551,0.102,16.854,0.146,16.296,0.041,15.092,0.009,14.496,0.018
57.510347,70.139074,0.142,0.141,20122728,6,30,0.771,0.208,11.962,0.099,12.732,0.183,12.434,0.028,11.802,0.027,11.541,0.029
57.776104,69.994268,0.248,0.111,20122728,6,34,0.870,0.194,12.543,0.096,13.414,0.168,13.063,0.030,12.324,0.038,12.059,0.026
57.787713,70.009617,0.795,1.146,20152678,5,21,0.864,0.223,16.324,0.108,17.188,0.196,16.869,0.057,16.064,0.068,15.647,0.025
57.812366,70.004550,0.304,0.444,20152678,5,30,1.438,0.177,14.547,0.092,15.984,0.151,15.344,0.032,14.085,0.037,13.527,0.037
57.834284,70.000542,0.661,0.756,20152678,4,22,0.710,0.197,16.236,0.047,16.945,0.192,16.687,0.073,15.996,0.043,15.634,0.108
57.847804,70.028362,0.514,0.702,20152678,4,20,1.421,0.099,15.850,0.047,17.271,0.087,16.643,0.040,15.521,0.074,14.920,0.034
57.795042,70.027345,0.751,0.835,20122728,2,10,1.001,0.294,16.481,0.147,17.482,0.254,17.118,0.094,16.235,0.078,15.789,0.105
57.818686,70.041583,0.266,0.290,20152678,5,30,0.879,0.191,14.390,0.117,15.269,0.151,14.900,0.028,14.140,0.049,13.829,0.048
57.872680,70.061465,0.152,0.165,20152678,5,30,1.011,0.190,13.868,0.102,14.878,0.161,14.460,0.039,13.574,0.041,13.219,0.033
57.881692,70.049011,0.387,0.789,20152678,4,14,0.942,0.000,16.366,0.000,17.308,0.000,16.866,0.044,16.048,0.060,15.666,0.016
57.987643,70.072085,0.134,0.161,20122728,6,32,1.580,0.175,13.030,0.096,14.611,0.146,13.906,0.032,12.525,0.046,11.900,0.027
57.897958,70.069453,0.180,0.175,20122728,6,32,1.477,0.184,13.214,0.103,14.691,0.152,14.028,0.040,12.756,0.049,12.183,0.042
57.964141,70.074507,0.482,0.426,20152678,5,30,1.042,0.169,15.050,0.094,16.091,0.140,15.672,0.021,14.732,0.065,14.364,0.058
57.966543,70.108512,0.778,0.722,20152678,5,22,0.963,0.305,16.001,0.039,16.964,0.303,16.534,0.040,15.741,0.034,15.365,0.052
57.716122,70.033110,0.149,0.170,20152678,5,30,0.800,0.195,13.656,0.101,14.456,0.167,14.146,0.038,13.460,0.042,13.185,0.045
