RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g'mag,e_g'mag,r'mag,e_r'mag,i'mag,e_i'mag
11.088309,40.647434,0.345,0.470,20151767,10,50,0.614,0.078,14.680,0.067,15.294,0.040,14.937,0.052,14.506,0.053,14.358,0.067
11.078157,40.668473,0.749,0.280,20151767,9,42,0.556,0.052,13.986,0.045,14.542,0.026,14.196,0.040,13.859,0.055,13.732,0.052
11.085187,40.668901,0.228,0.153,20151767,10,50,0.980,0.066,13.153,0.053,14.133,0.039,13.609,0.051,12.852,0.063,12.547,0.039
11.142842,40.727933,0.925,0.812,20151767,7,33,0.794,0.163,15.827,0.063,16.622,0.151,16.190,0.052,15.558,0.053,15.346,0.092
11.106927,40.717443,0.788,1.604,20151767,5,12,0.993,0.135,15.934,0.026,16.927,0.132,16.350,0.026,15.575,0.118,15.352,0.000
11.109949,40.752595,0.705,0.645,20151767,8,34,0.587,0.093,15.653,0.063,16.239,0.068,15.867,0.047,15.462,0.042,15.372,0.082
11.124229,40.739435,0.682,0.558,20151767,9,45,0.684,0.062,15.330,0.035,16.014,0.051,15.642,0.042,15.118,0.039,14.990,0.095
11.026521,40.698773,1.156,1.094,20121873,6,20,0.840,0.089,16.259,0.070,17.098,0.056,16.641,0.014,16.008,0.061,16.007,0.230
11.041152,40.693702,0.878,1.087,20121873,4,12,0.945,0.143,16.567,0.000,17.512,0.143,17.144,0.031,15.987,0.103,15.346,0.129
11.026136,40.698498,0.906,1.096,20151767,2,7,0.829,0.120,16.314,0.000,17.143,0.120,16.624,0.098,15.886,0.052,15.702,0.000
11.004760,40.717846,0.271,0.276,20151767,10,50,1.042,0.081,14.175,0.059,15.217,0.055,14.664,0.053,13.859,0.070,13.545,0.045
11.013125,40.735218,0.965,0.620,20151767,8,29,0.786,0.153,16.209,0.045,16.996,0.146,16.540,0.091,16.025,0.052,15.672,0.000
11.043266,40.746949,0.609,0.821,20151767,8,38,0.778,0.128,15.479,0.051,16.256,0.117,15.815,0.049,15.262,0.073,15.103,0.057
11.085618,40.764735,1.062,1.123,20151767,8,26,1.163,0.265,16.327,0.030,17.490,0.263,16.852,0.084,15.926,0.125,15.559,0.103
11.100665,40.771586,0.784,0.698,20151767,9,41,0.919,0.114,15.466,0.059,16.385,0.098,15.875,0.061,15.114,0.068,14.897,0.080
11.100995,40.778940,0.393,0.410,20151767,10,47,0.663,0.063,15.139,0.042,15.802,0.047,15.416,0.054,14.928,0.069,14.786,0.060
11.055335,40.757707,1.158,1.240,20151767,5,10,0.759,0.056,16.730,0.000,17.489,0.056,17.039,0.028,16.483,0.099,16.375,0.000
11.063610,40.787305,0.775,0.479,20151767,9,42,0.734,0.094,15.542,0.068,16.276,0.065,15.882,0.063,15.331,0.065,15.139,0.062
11.073051,40.790070,0.289,0.298,20151767,10,50,0.690,0.066,14.362,0.047,15.052,0.046,14.662,0.052,14.171,0.065,13.970,0.043
11.241561,40.670555,0.536,0.461,20151767,9,44,0.641,0.096,15.352,0.068,15.993,0.067,15.629,0.059,15.190,0.089,15.046,0.069
11.250673,40.673669,0.509,0.505,20151767,10,47,0.843,0.060,15.078,0.051,15.921,0.032,15.456,0.051,14.785,0.062,14.606,0.083
11.259401,40.681029,0.586,0.528,20151767,8,36,0.590,0.083,15.774,0.021,16.364,0.080,16.000,0.048,15.611,0.054,15.397,0.051
11.280976,40.688783,0.795,0.761,20151767,7,30,0.807,0.168,16.105,0.077,16.912,0.150,16.430,0.078,15.843,0.074,15.655,0.109
11.299229,40.701832,0.759,1.020,20151767,9,29,0.919,0.079,16.070,0.054,16.988,0.058,16.500,0.060,15.738,0.075,15.562,0.118
11.304517,40.693743,0.372,0.244,20151767,9,44,0.740,0.065,14.631,0.047,15.371,0.046,14.962,0.055,14.450,0.061,14.294,0.035
11.330787,40.725658,0.698,1.029,20151767,8,30,0.665,0.110,16.006,0.070,16.671,0.085,16.252,0.070,15.829,0.058,15.600,0.105
11.286764,40.756444,0.296,0.373,20151767,10,48,0.987,0.100,14.660,0.072,15.647,0.069,15.130,0.053,14.363,0.057,14.069,0.071
11.298375,40.758284,0.201,0.214,20151767,10,50,0.559,0.066,14.075,0.047,14.634,0.046,14.317,0.049,13.921,0.047,13.797,0.036
11.200427,40.681240,0.169,0.165,20151767,10,50,0.511,0.064,13.691,0.049,14.203,0.041,13.906,0.042,13.571,0.058,13.486,0.047
11.217253,40.703929,0.567,0.562,20151767,9,42,0.703,0.113,15.520,0.045,16.223,0.104,15.809,0.041,15.296,0.065,15.115,0.046
11.176112,40.730312,0.854,1.127,20151767,6,21,0.536,0.097,16.542,0.058,17.079,0.077,16.810,0.094,16.476,0.111,16.225,0.000
11.196563,40.725930,0.395,0.620,20151767,9,44,0.892,0.094,14.632,0.061,15.524,0.072,15.061,0.065,14.366,0.050,14.133,0.043
11.198482,40.721278,0.344,0.859,20151767,10,50,0.590,0.085,14.556,0.069,15.147,0.049,14.807,0.047,14.403,0.085,14.263,0.072
11.192727,40.736122,0.309,0.329,20151767,10,50,0.659,0.063,14.451,0.045,15.111,0.043,14.735,0.048,14.277,0.052,14.125,0.020
11.206138,40.742725,0.340,0.320,20151767,10,49,0.384,0.070,14.548,0.047,14.932,0.052,14.703,0.063,14.502,0.052,14.473,0.056
11.251393,40.788622,0.241,0.189,20151767,10,50,1.340,0.067,13.825,0.055,15.165,0.038,14.457,0.054,13.363,0.066,12.918,0.030
11.351354,40.770009,0.205,0.223,20151767,10,50,0.983,0.068,14.115,0.060,15.098,0.033,14.581,0.052,13.807,0.059,13.509,0.038
11.308011,40.755035,0.939,0.594,20151767,8,34,0.780,0.138,15.818,0.068,16.598,0.120,16.166,0.037,15.576,0.075,15.366,0.091
11.337808,40.772489,0.770,1.252,20121873,4,18,0.752,0.170,16.392,0.132,17.144,0.107,16.755,0.028,16.087,0.096,15.880,0.039
11.346195,40.800333,0.916,1.004,20151767,8,31,0.662,0.141,15.975,0.114,16.638,0.083,16.250,0.046,15.804,0.032,15.740,0.175
11.351003,40.792912,0.747,0.936,20151767,7,26,0.590,0.177,16.269,0.142,16.859,0.105,16.531,0.079,15.995,0.096,15.535,0.068
11.400928,40.827665,0.744,0.650,20151767,9,45,0.638,0.095,15.495,0.071,16.133,0.064,15.768,0.062,15.281,0.075,15.121,0.088
11.342785,40.815958,0.444,0.421,20151873,11,48,0.732,0.078,14.784,0.061,15.516,0.050,15.119,0.049,14.586,0.065,14.430,0.056
11.357293,40.837855,0.797,0.761,20151873,10,42,0.679,0.092,15.657,0.071,16.336,0.059,15.952,0.064,15.452,0.061,15.212,0.115
11.378128,40.856941,0.460,0.513,20151873,12,45,0.645,0.077,15.194,0.066,15.839,0.040,15.482,0.064,15.017,0.062,14.815,0.069
11.379500,40.846404,0.262,0.324,20151873,12,52,0.574,0.073,14.135,0.056,14.708,0.048,14.378,0.042,13.985,0.061,13.852,0.047
11.296916,40.815849,0.705,0.690,20151767,8,36,0.865,0.129,15.722,0.112,16.587,0.065,16.122,0.082,15.543,0.079,15.356,0.132
11.269523,40.814677,0.852,0.917,20151767,5,20,0.898,0.154,16.411,0.140,17.309,0.063,16.807,0.045,16.123,0.086,15.867,0.151
11.278327,40.844157,0.607,0.304,20151873,12,49,0.822,0.094,14.835,0.068,15.657,0.065,15.219,0.065,14.582,0.067,14.368,0.068
11.348646,40.853706,0.709,0.975,20121873,5,15,0.812,0.177,16.096,0.140,16.908,0.108,16.438,0.022,15.820,0.096,15.451,0.000
11.347606,40.848489,0.358,0.327,20151873,12,51,0.694,0.070,14.647,0.047,15.341,0.052,14.947,0.059,14.444,0.058,14.273,0.064
11.346300,40.870928,0.652,0.917,20151767,8,31,0.528,0.093,15.975,0.081,16.504,0.046,16.190,0.071,15.817,0.088,15.739,0.145
11.358615,40.848812,0.319,0.253,20151873,12,52,0.625,0.056,14.215,0.042,14.841,0.038,14.478,0.051,14.053,0.056,13.941,0.048
11.336680,40.913433,0.268,0.239,20151873,12,60,1.175,0.077,13.878,0.060,15.053,0.049,14.490,0.051,13.364,0.069,12.919,0.047
11.154349,40.750830,0.872,0.731,20151767,7,25,0.865,0.208,16.240,0.055,17.105,0.200,16.516,0.039,15.917,0.085,15.549,0.141
11.178700,40.783544,0.058,0.062,20151767,10,50,0.413,0.065,11.432,0.054,11.845,0.035,11.599,0.050,11.371,0.066,11.328,0.039
11.125457,40.774778,0.080,0.084,20151767,10,50,1.158,0.075,10.756,0.064,11.913,0.040,11.315,0.056,10.401,0.073,10.028,0.025
11.143125,40.759212,0.567,0.534,20151767,9,42,0.598,0.104,15.490,0.068,16.088,0.079,15.720,0.062,15.305,0.036,15.157,0.076
11.156852,40.773212,0.248,0.389,20151767,10,46,0.831,0.093,14.850,0.069,15.681,0.062,15.229,0.056,14.598,0.063,14.384,0.049
11.157458,40.788813,0.162,0.093,20151767,10,50,0.804,0.064,13.137,0.054,13.941,0.034,13.504,0.051,12.901,0.063,12.709,0.049
11.178614,40.800830,1.140,0.768,20151767,9,42,0.787,0.108,15.606,0.051,16.393,0.095,15.995,0.097,15.385,0.081,15.170,0.089
11.201129,40.840622,0.587,0.755,20151767,9,43,0.759,0.080,15.503,0.055,16.262,0.058,15.876,0.077,15.197,0.065,14.960,0.092
11.140764,40.803353,0.937,0.462,20151767,7,29,0.551,0.122,15.647,0.084,16.197,0.088,15.872,0.080,15.478,0.077,15.305,0.169
11.122640,40.841214,0.813,0.558,20151767,5,17,0.876,0.144,16.247,0.078,17.123,0.121,16.645,0.097,15.995,0.069,15.677,0.198
11.113424,40.831748,0.130,0.182,20151873,12,52,0.676,0.074,13.100,0.059,13.776,0.044,13.400,0.052,12.923,0.062,12.756,0.040
11.163565,40.832928,0.837,0.775,20151767,9,33,0.764,0.100,15.953,0.047,16.717,0.088,16.280,0.077,15.721,0.066,15.481,0.182
11.145070,40.880327,0.248,0.272,20151873,12,60,0.624,0.063,12.570,0.055,13.194,0.030,12.834,0.053,12.410,0.060,12.273,0.044
11.156853,40.898515,0.814,0.741,20151767,7,27,0.999,0.123,16.158,0.105,17.157,0.063,16.668,0.076,15.790,0.066,15.479,0.076
11.146780,40.892582,0.315,0.329,20151873,12,60,0.554,0.065,14.273,0.052,14.827,0.039,14.498,0.061,14.127,0.059,13.999,0.052
11.273943,40.870376,0.663,0.699,20151767,7,34,0.805,0.074,15.559,0.041,16.364,0.062,15.931,0.067,15.281,0.094,15.056,0.106
11.227106,40.854029,0.846,0.591,20151767,9,41,0.693,0.103,15.686,0.086,16.378,0.057,15.964,0.060,15.449,0.063,15.339,0.118
11.239451,40.890059,0.746,0.945,20151767,8,38,0.699,0.087,15.656,0.073,16.355,0.049,15.939,0.061,15.547,0.076,15.300,0.000
11.284619,40.886906,0.837,0.848,20151767,8,36,0.917,0.079,15.927,0.046,16.845,0.064,16.344,0.059,15.585,0.081,15.258,0.120
11.314807,40.927190,0.139,0.158,20151873,12,60,0.703,0.069,12.230,0.058,12.933,0.037,12.542,0.055,12.037,0.057,11.861,0.038
11.289803,40.932331,0.953,0.933,20151873,7,18,1.351,0.000,15.930,0.000,17.281,0.000,16.700,0.090,15.328,0.065,14.795,0.104
11.300574,40.956716,0.516,0.777,20151873,11,48,0.762,0.093,15.474,0.076,16.236,0.054,15.835,0.067,15.205,0.075,14.992,0.090
11.232976,40.922916,0.784,0.790,20151873,11,47,0.576,0.128,15.688,0.102,16.264,0.077,15.908,0.056,15.479,0.106,15.327,0.100
11.180901,40.903855,0.708,0.805,20151873,11,49,1.018,0.113,15.474,0.083,16.493,0.076,16.014,0.055,15.117,0.075,14.787,0.074
11.222704,40.944058,0.915,0.900,20151767,9,34,1.005,0.171,16.002,0.146,17.006,0.088,16.481,0.063,15.707,0.044,15.433,0.125
11.193998,40.934523,0.602,0.598,20151873,11,52,0.597,0.104,15.270,0.055,15.866,0.088,15.525,0.065,15.109,0.071,14.933,0.079
11.245825,40.948147,1.059,1.099,20151767,3,6,0.987,0.119,16.341,0.000,17.327,0.119,16.936,0.000,15.779,0.000,15.368,0.088
11.240044,40.944668,0.903,0.920,20151873,8,31,0.585,0.077,15.833,0.055,16.418,0.054,16.072,0.053,15.709,0.086,15.521,0.127
11.231963,40.978728,0.597,1.020,20151767,8,28,0.602,0.081,16.146,0.043,16.748,0.068,16.410,0.130,15.970,0.112,15.706,0.181
11.234694,40.952760,0.620,0.532,20151873,12,55,0.539,0.110,15.201,0.081,15.741,0.074,15.418,0.080,15.036,0.084,14.973,0.053
11.258727,41.000737,0.539,0.740,20151767,6,17,0.926,0.139,16.360,0.089,17.286,0.107,16.753,0.033,15.956,0.070,15.417,0.000
11.245723,41.001602,0.720,0.603,20151873,11,49,1.054,0.102,15.486,0.066,16.540,0.078,15.968,0.074,15.173,0.065,14.869,0.072
11.265175,40.989669,0.829,0.841,20151873,11,46,0.623,0.147,15.804,0.080,16.427,0.123,16.039,0.069,15.613,0.057,15.347,0.145
11.497172,40.744461,0.582,0.959,20121873,5,21,0.864,0.139,16.306,0.095,17.169,0.101,16.754,0.039,15.787,0.040,15.423,0.094
11.520786,40.767859,0.088,0.054,20151767,10,50,0.964,0.061,11.026,0.053,11.990,0.031,11.481,0.048,10.748,0.058,10.473,0.039
11.532717,40.763344,0.232,0.215,20151767,10,50,0.837,0.061,13.173,0.048,14.010,0.038,13.566,0.049,12.930,0.059,12.709,0.024
11.534284,40.773031,0.802,0.691,20151767,8,38,0.845,0.125,15.741,0.078,16.587,0.098,16.107,0.075,15.405,0.077,15.254,0.109
11.497422,40.784751,0.790,0.933,20151767,3,7,0.974,0.000,16.500,0.000,17.475,0.000,16.783,0.117,16.291,0.025,15.964,0.000
11.512002,40.790516,0.757,0.977,20151767,8,33,0.632,0.157,15.777,0.124,16.409,0.097,16.079,0.087,15.562,0.067,15.570,0.106
11.521420,40.790224,1.187,1.191,20151767,5,15,0.906,0.137,16.470,0.047,17.376,0.129,16.786,0.046,16.166,0.122,15.913,0.000
11.537805,40.792526,0.810,0.585,20151767,10,50,0.654,0.090,14.249,0.075,14.902,0.051,14.541,0.063,14.024,0.059,13.821,0.058
11.536183,40.815300,0.936,0.989,20121873,3,9,0.829,0.000,16.539,0.000,17.368,0.000,16.869,0.031,16.516,0.128,16.152,0.000
11.485560,40.795465,0.963,1.040,20151767,8,30,0.642,0.108,15.839,0.097,16.481,0.048,16.134,0.073,15.589,0.080,15.356,0.085
11.442348,40.815886,0.676,0.772,20151767,9,42,0.694,0.121,15.660,0.046,16.354,0.112,16.000,0.059,15.416,0.082,15.211,0.072
11.473392,40.825101,1.024,0.943,20121873,7,22,0.775,0.074,16.297,0.059,17.072,0.045,16.685,0.069,16.096,0.083,15.912,0.030
11.457284,40.831741,0.157,0.170,20151873,12,52,0.617,0.063,13.571,0.049,14.188,0.039,13.844,0.052,13.411,0.050,13.263,0.051
11.468625,40.848428,0.213,0.218,20151873,12,52,0.619,0.072,14.019,0.057,14.637,0.045,14.283,0.052,13.860,0.055,13.721,0.041
11.482277,40.848152,0.171,0.157,20151873,12,52,0.917,0.066,13.687,0.046,14.604,0.047,14.107,0.050,13.404,0.059,13.132,0.036
11.527936,40.869764,0.086,0.085,20151873,12,52,0.504,0.061,12.604,0.049,13.109,0.035,12.814,0.053,12.489,0.055,12.394,0.039
11.537876,40.853948,0.045,0.071,20151873,12,52,0.536,0.061,11.490,0.052,12.026,0.032,11.727,0.050,11.374,0.058,11.275,0.037
11.502942,40.859066,0.691,0.591,20151767,9,36,0.791,0.079,15.738,0.069,16.529,0.038,16.158,0.088,15.454,0.065,15.225,0.085
11.491287,40.878548,0.582,0.678,20151873,12,48,1.588,0.208,15.604,0.108,17.191,0.178,16.362,0.074,15.023,0.064,13.892,0.054
11.524422,40.926417,0.595,0.596,20151873,11,51,0.682,0.095,15.283,0.050,15.965,0.081,15.581,0.070,15.093,0.064,14.908,0.085
11.418454,40.830268,0.465,0.376,20151873,12,51,0.649,0.060,14.778,0.036,15.428,0.048,15.075,0.058,14.595,0.065,14.411,0.062
11.434053,40.861603,0.686,0.586,20151873,10,44,0.541,0.096,15.514,0.071,16.055,0.064,15.714,0.052,15.390,0.095,15.236,0.070
11.387763,40.872209,0.744,0.757,20151767,9,36,1.034,0.057,15.869,0.044,16.903,0.037,16.391,0.058,15.454,0.060,15.166,0.071
11.412471,40.881686,0.646,0.834,20151873,11,53,0.630,0.122,15.494,0.090,16.124,0.082,15.759,0.062,15.302,0.060,15.107,0.093
11.496864,40.924288,0.767,0.614,20151873,9,37,0.644,0.111,15.494,0.075,16.138,0.082,15.737,0.057,15.315,0.088,15.147,0.018
11.457620,40.910591,0.966,0.648,20151767,6,19,0.365,0.168,16.194,0.154,16.559,0.068,16.364,0.161,16.157,0.205,16.024,0.000
11.444053,40.922183,0.377,0.326,20151873,12,60,0.642,0.067,14.546,0.051,15.188,0.044,14.830,0.051,14.389,0.061,14.244,0.049
11.473372,40.946068,1.223,1.154,20121873,2,5,1.347,0.234,16.645,0.000,17.992,0.234,16.971,0.000,16.300,0.000,16.280,0.000
11.484131,40.944980,0.692,0.578,20151767,7,21,1.295,0.000,16.121,0.000,17.416,0.000,16.784,0.072,15.394,0.065,14.567,0.034
11.396455,40.886141,0.800,0.592,20121873,7,27,0.434,0.069,15.784,0.051,16.218,0.047,15.932,0.048,15.647,0.066,15.532,0.021
11.364311,40.893658,1.128,0.653,20151767,5,15,0.727,0.089,16.243,0.000,16.969,0.089,16.596,0.077,16.193,0.046,15.849,0.000
11.396164,40.886120,0.924,0.676,20151873,5,16,0.456,0.065,15.755,0.039,16.211,0.051,15.970,0.070,15.605,0.089,15.526,0.107
11.382171,40.943050,0.733,0.807,20151873,10,43,1.003,0.115,15.554,0.056,16.557,0.100,16.035,0.049,15.235,0.045,14.863,0.089
11.383274,40.929832,0.506,0.509,20151873,12,56,0.721,0.076,14.955,0.056,15.676,0.051,15.262,0.056,14.728,0.065,14.547,0.064
11.443328,40.984028,0.772,0.746,20151767,9,35,0.651,0.097,15.955,0.069,16.607,0.068,16.210,0.038,15.713,0.056,15.484,0.120
11.444261,40.946423,0.094,0.130,20151873,12,60,0.533,0.063,11.153,0.053,11.686,0.034,11.390,0.053,11.027,0.061,10.908,0.042
11.408427,40.960600,0.105,0.126,20151873,12,60,0.376,0.060,12.346,0.051,12.722,0.032,12.487,0.051,12.290,0.053,12.249,0.038
11.499040,40.948625,0.141,0.190,20151873,12,60,0.528,0.071,13.383,0.056,13.911,0.043,13.608,0.053,13.251,0.052,13.124,0.035
11.534412,40.985623,0.794,0.806,20151873,10,39,0.846,0.176,15.815,0.070,16.661,0.161,16.210,0.070,15.589,0.060,15.338,0.112
11.537672,41.021777,0.204,0.239,20151873,12,60,0.928,0.065,13.834,0.052,14.763,0.040,14.298,0.049,13.499,0.058,13.217,0.036
11.432368,41.012453,1.017,1.131,20151767,6,20,0.722,0.180,16.322,0.175,17.045,0.041,16.735,0.061,16.217,0.053,15.900,0.287
11.476527,41.044926,0.375,0.578,20151873,10,45,0.503,0.105,15.165,0.038,15.669,0.098,15.356,0.020,15.053,0.046,14.892,0.088
11.484595,41.039196,0.625,0.449,20151873,10,45,0.605,0.057,15.088,0.023,15.693,0.052,15.343,0.038,14.943,0.035,14.802,0.092
11.514778,41.047035,0.506,0.655,20151873,10,44,0.631,0.072,15.412,0.047,16.043,0.054,15.673,0.035,15.224,0.051,15.047,0.063
11.528685,41.068343,0.382,0.379,20151873,10,50,0.560,0.031,14.323,0.020,14.883,0.023,14.558,0.027,14.168,0.033,14.049,0.041
11.495946,41.052363,0.276,0.364,20151873,10,50,0.566,0.047,14.385,0.030,14.951,0.035,14.637,0.041,14.244,0.035,14.092,0.054
11.500287,41.088987,0.641,0.619,20151873,9,44,0.669,0.056,15.419,0.036,16.088,0.043,15.696,0.046,15.194,0.019,15.081,0.084
11.524024,41.095596,0.624,0.673,20151873,9,40,0.689,0.122,15.688,0.101,16.377,0.069,15.985,0.052,15.438,0.038,15.222,0.156
11.331297,40.945259,1.074,0.902,20121873,3,11,0.741,0.046,16.095,0.030,16.836,0.035,16.378,0.023,15.882,0.101,15.657,0.000
11.330967,40.945370,1.142,0.771,20151873,4,18,0.791,0.185,16.030,0.089,16.822,0.163,16.405,0.072,15.742,0.075,15.496,0.124
11.358192,40.974284,1.002,0.944,20151767,5,17,0.494,0.207,16.461,0.151,16.955,0.141,16.590,0.084,16.327,0.169,16.256,0.000
11.345706,40.960571,0.240,0.260,20151873,12,60,0.535,0.063,13.836,0.049,14.372,0.040,14.049,0.056,13.690,0.059,13.583,0.051
11.371676,40.963907,0.473,0.398,20151873,11,53,0.891,0.064,14.888,0.042,15.779,0.048,15.318,0.059,14.591,0.057,14.291,0.033
11.322771,40.962603,0.687,0.675,20151873,11,54,0.788,0.123,15.333,0.086,16.122,0.088,15.695,0.063,15.084,0.082,14.833,0.081
11.336813,41.010664,0.767,0.663,20151873,10,43,0.689,0.113,15.564,0.063,16.253,0.093,15.861,0.061,15.411,0.077,15.249,0.084
11.382295,40.982292,0.142,0.161,20151873,12,60,1.111,0.065,11.521,0.055,12.632,0.033,12.060,0.058,11.157,0.060,10.828,0.043
11.391377,41.021431,0.420,0.422,20151873,12,60,0.603,0.079,14.664,0.064,15.266,0.046,14.914,0.068,14.509,0.048,14.394,0.072
11.279628,40.992624,0.323,0.283,20151873,12,60,1.015,0.081,14.160,0.052,15.176,0.062,14.659,0.067,13.790,0.059,13.488,0.042
11.281718,40.983104,0.173,0.188,20151873,11,55,0.567,0.072,13.300,0.056,13.868,0.045,13.546,0.054,13.159,0.062,13.019,0.042
11.280841,41.034535,0.925,0.677,20121873,3,11,0.945,0.226,16.363,0.156,17.308,0.163,16.849,0.066,16.218,0.241,16.012,0.000
11.344511,41.050560,1.008,0.660,20121873,7,28,1.009,0.112,16.131,0.024,17.139,0.109,16.626,0.071,15.639,0.145,15.442,0.088
11.354979,41.047322,0.380,0.276,20151873,10,50,1.418,0.053,14.370,0.035,15.788,0.039,15.100,0.024,13.801,0.048,12.836,0.042
11.312712,41.067386,0.972,0.831,20121873,6,15,0.938,0.041,16.098,0.014,17.036,0.039,16.598,0.029,15.843,0.031,15.639,0.177
11.311302,41.052490,0.083,0.147,20151873,10,50,0.564,0.024,12.659,0.017,13.223,0.017,12.891,0.033,12.513,0.028,12.375,0.037
11.411342,41.068832,0.299,0.337,20151873,10,50,0.608,0.044,14.516,0.038,15.124,0.022,14.779,0.035,14.334,0.036,14.208,0.046
11.423631,41.069385,0.775,1.118,20121873,6,19,0.856,0.072,16.192,0.025,17.049,0.068,16.666,0.033,15.964,0.101,15.757,0.053
11.464565,41.084002,1.014,0.790,20121873,7,26,0.726,0.160,16.143,0.114,16.869,0.112,16.376,0.044,15.934,0.062,15.715,0.107
11.461285,41.102999,0.484,0.521,20151873,10,49,0.729,0.062,14.976,0.024,15.705,0.057,15.294,0.037,14.783,0.047,14.595,0.071
11.478101,41.090954,0.100,0.099,20151873,10,50,0.468,0.031,12.887,0.026,13.355,0.016,13.070,0.035,12.782,0.027,12.674,0.046
11.490103,41.087031,0.915,0.621,20151873,8,29,0.794,0.088,15.876,0.040,16.670,0.079,16.241,0.029,15.597,0.039,15.299,0.096
11.496161,41.096596,1.539,0.969,20121873,4,9,0.638,0.000,16.650,0.000,17.288,0.000,16.971,0.082,16.319,0.063,16.103,0.071
11.449016,41.117125,0.799,0.806,20151873,9,40,0.518,0.079,15.591,0.045,16.109,0.065,15.797,0.035,15.428,0.056,15.296,0.108
11.449937,41.137942,0.171,0.147,20151873,10,50,0.651,0.028,13.513,0.021,14.164,0.017,13.792,0.029,13.351,0.033,13.178,0.046
11.477895,41.146068,0.057,0.081,20151873,10,50,0.489,0.029,12.054,0.022,12.543,0.018,12.260,0.035,11.932,0.028,11.803,0.043
11.379118,41.072471,0.274,0.243,20151873,10,50,0.528,0.043,14.351,0.036,14.879,0.023,14.555,0.041,14.206,0.027,14.064,0.035
11.354330,41.106156,0.536,0.586,20151873,9,43,0.714,0.074,15.254,0.051,15.968,0.054,15.611,0.035,14.991,0.057,14.696,0.110
11.369435,41.102185,1.051,0.614,20151873,8,30,0.613,0.070,15.657,0.062,16.270,0.032,15.914,0.051,15.501,0.046,15.400,0.085
11.368680,41.144835,1.065,0.633,20121873,4,14,0.742,0.086,16.615,0.027,17.357,0.081,16.929,0.044,16.188,0.072,15.858,0.019
11.397413,41.141148,0.935,0.728,20151873,8,34,0.529,0.086,15.758,0.059,16.288,0.063,15.973,0.047,15.634,0.061,15.498,0.058
11.436952,41.165666,1.118,0.689,20121873,4,15,0.736,0.147,16.353,0.094,17.089,0.113,16.695,0.035,16.076,0.030,15.527,0.000
11.445600,41.174531,0.847,0.752,20151873,9,35,0.668,0.123,15.776,0.065,16.444,0.104,16.049,0.032,15.675,0.083,15.506,0.075
11.411955,41.162192,0.568,0.610,20151873,9,43,0.740,0.063,15.290,0.025,16.030,0.058,15.596,0.049,15.070,0.047,14.874,0.109
11.509133,41.127388,0.621,0.836,20151873,10,42,0.538,0.050,15.059,0.036,15.597,0.034,15.281,0.035,14.940,0.039,14.844,0.046
11.527433,41.151673,0.409,0.531,20151873,9,42,0.477,0.066,15.160,0.036,15.637,0.056,15.352,0.044,15.071,0.051,14.997,0.095
11.540961,41.180566,0.877,0.779,20151873,8,31,0.516,0.061,15.888,0.046,16.404,0.040,16.115,0.079,15.743,0.035,15.581,0.076
11.485390,41.159205,0.345,0.361,20151873,10,50,0.744,0.039,14.538,0.017,15.282,0.035,14.871,0.052,14.317,0.035,14.118,0.087
11.504014,41.198528,1.124,1.034,20121873,3,7,0.705,0.124,16.546,0.000,17.252,0.124,16.954,0.062,16.472,0.057,16.488,0.000
11.504145,41.207572,0.574,0.380,20151873,10,46,1.054,0.095,15.021,0.029,16.075,0.090,15.505,0.019,14.680,0.049,14.322,0.077
11.429591,41.212690,0.103,0.113,20151873,10,50,0.605,0.026,13.075,0.022,13.679,0.014,13.335,0.029,12.919,0.031,12.779,0.037
11.441591,41.226223,0.461,0.684,20151873,9,43,1.064,0.058,15.138,0.044,16.202,0.038,15.679,0.056,14.722,0.065,14.327,0.066
11.456657,41.203209,0.820,0.947,20151873,8,30,0.696,0.100,16.022,0.068,16.717,0.074,16.318,0.056,15.876,0.113,15.582,0.047
11.462015,41.238699,0.922,0.680,20151873,6,21,0.522,0.056,16.372,0.050,16.894,0.025,16.539,0.046,16.119,0.065,15.912,0.108
11.474128,41.226099,0.345,0.299,20151873,10,48,0.880,0.054,14.636,0.027,15.516,0.047,15.044,0.029,14.336,0.037,14.043,0.047
11.536909,41.252244,0.127,0.161,20151873,10,50,0.843,0.028,13.407,0.019,14.250,0.020,13.791,0.031,13.160,0.029,12.862,0.056
11.496136,41.274026,0.377,0.465,20151873,10,47,0.704,0.049,14.898,0.029,15.602,0.039,15.192,0.027,14.686,0.037,14.508,0.056
11.513924,41.301109,0.251,0.258,20151873,10,50,1.728,0.071,13.353,0.058,15.081,0.041,14.189,0.060,12.766,0.068,12.018,0.065
11.528344,41.308893,0.068,0.080,20151873,10,50,0.474,0.027,10.275,0.022,10.749,0.016,10.588,0.091,10.181,0.024,10.074,0.030
11.549739,41.328189,0.592,0.658,20151873,9,37,0.943,0.094,15.819,0.044,16.762,0.083,16.226,0.069,15.478,0.064,15.028,0.105
10.907637,40.655067,0.063,0.089,20151767,10,50,1.043,0.074,11.414,0.060,12.457,0.043,11.916,0.052,11.078,0.068,10.801,0.044
10.915478,40.659613,1.150,0.932,20151767,7,27,0.695,0.134,15.337,0.095,16.032,0.094,15.683,0.060,15.167,0.066,14.964,0.000
